6678 210.113
16367 17465 16758
16597 17210 17309
16647 17008 17369
16602 16995 17511
16713 16891 17361
16694 16818 17401
16560 17076 17428
16693 16920 17410
16681 16974 17377
16757 16793 17380
16673 16945 17402
16605 16901 17472
16612 16908 17450
16551 16971 17518
16655 16899 17495
16546 16737 17532
16992 16990 16999
16553 17029 17461
16995 16974 16954
16640 16942 17423
16913 16698 17190
16998 16825 16954
16738 17330 17148
16919 17193 17000
16808 17303 16702
16894 17047 17131
16894 17254 16907
16891 17050 17136
16510 16758 17563
16525 17028 17482
16845 17275 17190
16757 17342 17141
16828 17298 16837
16770 17192 17213
16690 17354 17205
16758 17398 16945
16709 17454 16892
16650 17376 17024
16414 17443 16984
16587 17448 16962
16467 17385 17069
16788 17335 17037
16600 17391 17046
16504 17393 17036
16576 17277 17363
16721 17202 17323
16547 17335 17254
16681 17409 17023
16418 17092 17480
16796 17066 17283
16816 17101 17279
16546 17094 17408
16597 17296 17235
16743 17153 17290
16781 17312 17190
16756 17146 17312
16890 17158 17167
16791 17270 17209
16644 17270 17306
16637 16969 17400
16524 17155 17384
16635 17030 17390
16839 17254 17191
16577 17143 17392
16709 17265 17276
16522 17169 17399
16651 17177 17336
16669 17372 17060
16537 17332 17300
16386 17458 17060
16861 17142 17255
16614 17186 17372
16880 17207 17058
16933 17166 16859
16769 17232 17212
16643 17435 16915
16740 17376 17014
16997 16956 16894
16876 17213 17001
16991 17053 16884
16854 17174 17129
16930 16955 17092
16797 17306 17027
16976 16932 17096
16902 16916 17192
16778 17145 17215
16949 17037 16970
16934 17057 17070
16759 17221 17216
16791 17148 17213
16924 17062 17125
16992 17032 16880
16865 17068 17218
16779 17327 17106
16914 17204 17085
16766 17149 17220
16518 17105 17409
16905 17044 17186
16947 17049 17010
16715 17289 17255
16685 17368 17194
16840 17143 17219
16752 17323 17179
16593 17380 17080
16870 17289 17058
16659 17208 17277
16775 17141 17359
16493 17201 17365
16602 17051 17409
16820 16874 17272
16554 17037 17441
16396 17201 17376
