50492 3062.14
17972 17544 17939
17960 17469 17957
17828 17970 17557
17581 17562 18418
17223 18193 17970
16954 17971 18232
17081 17989 18174
17188 18095 18126
16992 17969 18240
17941 17535 18020
17943 17476 17988
17241 18180 17822
17799 17975 17631
17797 18021 17684
17947 17687 17591
17594 18133 17713
17278 18105 18011
17592 18161 17763
17883 17886 17622
17297 18049 18123
17336 17855 18333
17543 17607 18391
17511 17718 18414
17546 18177 17693
17354 18014 18144
17849 17922 17574
17421 17967 18237
17661 17557 18322
17517 18167 17902
17886 17866 17573
17405 17976 18207
17880 17895 17557
17630 18112 17688
17593 18130 17813
17561 17651 18385
17336 17886 18318
17673 17545 18321
17395 17745 18380
17697 18083 17728
17289 18067 18107
17377 17893 18299
17958 17679 17720
17740 18089 17697
17731 17577 18270
17599 18120 17888
17801 17955 17707
17387 18017 18134
17870 17841 17764
17446 17960 18221
17953 17611 17784
17519 17677 18374
17828 17953 17698
17438 18120 17969
17947 17658 17733
17372 17901 18288
17615 17678 18362
17697 18055 17774
17660 17616 18314
17555 18107 17891
17491 17991 18162
17599 17695 18354
17830 17939 17746
17724 17537 18293
17773 17993 17753
17294 18027 18146
17704 18055 17741
17703 17475 18306
17859 17845 17795
17625 18080 17885
17853 17571 18149
17719 17581 18300
17464 17784 18351
17365 18079 18051
17361 17813 18329
17403 17874 18278
17649 17596 18343
17457 17886 18267
17899 17639 18061
17507 17792 18347
17952 17592 17939
17920 17663 17973
17867 17565 18191
17838 17864 17802
17564 18098 17920
17817 17622 18156
17843 17627 18127
17873 17693 18091
17885 17539 18140
17955 17588 17812
17667 18071 17776
17547 18101 17963
17476 17880 18273
17687 18040 17873
17584 17691 18369
17876 17733 18037
17917 17738 17854
17462 17799 18340
17569 18013 18093
17481 17940 18197
17677 18057 17809
17486 17867 18257
17433 17914 18230
17925 17618 17976
17813 17783 17999
17634 17649 18336
17823 17856 17880
17772 17961 17789
17722 17642 18257
17427 18078 18004
17888 17764 17851
17602 18043 18010
17868 17834 17867
17808 17934 17757
17531 18104 17917
17476 17858 18305
17936 17605 17928
17929 17600 17930
17875 17570 18156
17866 17668 18114
17504 17849 18277
17578 18093 17983
17880 17752 17911
17570 17978 18128
17466 17772 18372
17912 17791 17835
17613 17697 18317
17896 17669 17975
17429 17943 18228
17812 17673 18222
17655 17645 18312
17936 17794 17684
17535 18034 18067
17767 17987 17760
17729 17704 18248
17801 17949 17718
17922 17654 17931
17863 17591 18124
17811 17788 18017
17544 18025 18075
17508 17897 18229
17768 17806 18105
17701 17951 18100
17674 17738 18297
17584 17759 18359
17844 17761 18078
17744 18019 17742
17610 17779 18269
17796 17712 18165
17782 17937 17828
17700 17986 17948
17881 17811 17817
17587 18073 18026
17826 17587 18210
17685 17774 18226
17671 17968 18023
17851 17860 17831
17472 17736 18378
17890 17621 18063
17836 17812 17962
17690 18042 17837
17541 17932 18209
17523 17894 18252
17468 18074 18042
17907 17745 17869
17913 17632 18015
17639 17635 18322
17833 17753 18112
17495 18037 18078
17480 18050 18088
17904 17725 17899
17699 17629 18313
17440 17855 18308
17883 17599 18084
17742 17946 17907
17715 18054 17778
17630 17823 18246
17617 17873 18219
17905 17708 17930
17443 17871 18282
17390 17811 18327
17942 17683 17793
17821 17563 18255
17764 17685 18199
17754 17906 18003
17730 18022 17840
17619 18052 17981
17618 17681 18333
17801 17973 17688
17646 18101 17863
17945 17659 17790
17934 17597 17955
17932 17699 17862
17858 17702 18076
17855 17714 18081
17609 18036 18045
17848 17793 17945
17829 17854 17859
17784 17956 17807
17775 17586 18251
17753 17852 18087
17702 17911 18070
17591 17739 18329
17471 17861 18285
17462 17801 18324
17693 17746 18233
17500 17842 18281
17892 17828 17780
17750 17767 18136
17748 18016 17783
17669 17785 18243
17598 17916 18185
17505 18038 18056
17799 17728 18115
17893 17751 17952
17861 17830 17893
17794 17686 18177
17747 17891 18014
17607 17909 18170
17825 17865 17834
17620 18022 18001
17436 18005 18169
17393 18012 18168
17721 17711 18244
17633 17732 18309
17497 17841 18288
17473 17961 18216
17850 17610 18120
17840 17655 18124
17637 17925 18116
17551 17935 18192
17715 17905 18058
17603 17776 18291
17944 17634 17924
17933 17689 17889
17914 17658 18012
17760 17620 18261
17738 17758 18175
17663 17985 17991
17629 18065 17936
17622 17808 18260
17819 17945 17744
17738 17754 18183
17722 17958 17950
17680 18051 17845
17592 17722 18337
17710 17815 18134
17510 18004 18114
17921 17736 17791
17839 17646 18153
17818 17871 17913
17807 17942 17825
17780 17750 18148
17771 17839 18043
17770 17847 18007
17762 17954 17878
17741 17887 18036
17740 17937 17967
17726 17720 18206
17708 17977 17999
17683 17868 18158
17631 17910 18138
17624 17918 18153
17604 17997 18103
17589 17796 18310
17552 18033 18074
17846 17929 17729
17808 17800 18040
17751 17971 17857
17928 17718 17909
17902 17770 17839
17803 17859 17932
17789 17817 18025
17643 17941 18102
17636 17829 18202
17627 17862 18189
17582 18032 18066
17554 18082 17985
17529 18096 17994
17489 18066 18047
17488 18041 18050
17788 17848 17966
17737 17768 18160
17816 17875 17927
17573 17803 18281
17513 18059 18047
17926 17722 17826
17919 17732 17876
17915 17768 17755
17831 17874 17805
17805 17885 17905
17778 17899 17919
17500 17794 18326
17470 17885 18259
17723 17670 18254
17575 17973 18135
17533 17868 18239
17729 17727 18200
17722 17819 18131
17708 17882 18097
17649 17912 18121
17590 17851 18262
17908 17690 17959
17458 17970 18177
17792 17740 18117
17734 17963 17922
17717 18031 17850
17707 17983 17925
17615 18103 17794
17719 17734 18224
17903 17639 18019
17781 17742 18174
17769 17780 18116
17735 17673 18228
17684 18045 17888
17682 18007 17933
17675 17766 18233
17616 18011 18015
17588 18077 17914
17943 17583 17954
17922 17647 17986
17882 17775 17895
17830 17582 18179
17819 17876 17861
17796 17915 17914
17791 17879 17935
17787 17831 18005
17755 18009 17846
17744 17706 18214
17728 17707 18204
17721 18029 17896
17716 17964 17989
17715 17628 18287
17680 17825 18217
17673 17838 18167
17647 17795 18241
17633 17996 18033
17603 17926 18150
17558 17810 18283
17547 18046 18031
17847 17888 17754
17846 17809 17937
17822 17771 18048
17806 17769 18095
17774 17773 18110
17763 17749 18171
17734 17931 18013
17720 17804 18190
17696 17826 18143
17691 17982 17974
17681 18047 17956
17679 17989 17959
17676 17980 17991
17670 17877 18142
17662 17846 18172
17658 18068 17842
17655 18048 17868
17648 17900 18141
17641 18009 18030
17640 17935 18111
17632 17844 18193
17613 18069 17944
17496 17899 18254
17900 17584 18139
17841 17824 17928
17695 17817 18173
