8654 1080.9
26312 24922 25938
26310 25007 25971
26342 24858 25953
26371 24904 25944
26181 25075 25955
26188 25021 26048
26485 24930 25862
26401 25042 25871
26294 25073 25957
26369 24778 25961
26587 24995 25748
26505 24890 25849
26513 24859 25849
26632 25096 25700
26300 24848 26020
26330 25070 25898
26408 25296 25740
26653 25138 25626
26603 25238 25710
26370 25310 25754
26599 25064 25734
26523 25195 25823
26577 25183 25754
26633 25054 25712
26624 24938 25792
26538 25097 25825
26647 25033 25675
26617 25061 25729
26456 25035 25853
26511 25053 25838
26582 25165 25754
26615 25152 25730
26576 25258 25647
26444 25069 25853
26591 24992 25766
26419 25013 25896
26645 25202 25517
26634 25060 25687
26606 25195 25628
26466 25010 25840
26603 25002 25738
26575 25092 25783
26640 25061 25654
26555 24981 25806
26426 25291 25769
26410 25041 25859
26533 25196 25772
26456 25021 25864
26648 25003 25660
26667 25136 25650
26514 25257 25719
26477 25343 25732
26563 25183 25802
26476 25219 25822
26447 25259 25784
26499 25279 25758
26307 25354 25753
26328 25307 25783
26431 25241 25816
26522 25243 25707
26510 25262 25646
26424 25365 25702
26396 25196 25827
26514 25232 25775
26492 25404 25557
26610 25269 25538
26483 25337 25632
26516 25368 25622
26679 25049 25600
26414 25441 25506
26535 25233 25760
26522 25303 25623
26531 25348 25545
26773 25135 25509
26681 25109 25580
26798 25100 25373
26707 25113 25538
26682 25162 25450
26618 25227 25523
26727 25083 25554
26530 25294 25607
26364 25447 25460
26721 25103 25599
26621 25215 25482
26509 25386 25626
26668 25134 25541
26728 25018 25564
26667 25205 25481
26781 25118 25366
26678 25118 25564
26659 25215 25435
26774 25105 25529
26456 25353 25667
26553 25283 25643
26524 25260 25679
26377 25418 25528
26560 25210 25732
26336 25071 25891
26662 25193 25585
26363 25179 25866
26111 25043 25958
26524 25020 25836
26381 25059 25914
26521 24962 25838
26513 25051 25826
26454 24965 25906
26471 24935 25878
26422 25028 25857
26386 24988 25927
26460 25172 25826
26614 25008 25733
26426 24969 25868
26428 25133 25830
26364 25109 25875
26633 25181 25694
26373 25128 25866
26479 25308 25655
26371 25410 25621
26354 25423 25521
26486 25286 25679
26571 25263 25610
26628 25193 25713
26360 25409 25630
26749 25147 25390
26747 25034 25562
26186 25183 25883
26706 25002 25713
26858 25026 25407
26348 25112 25884
26502 25002 25854
26354 25013 25935
26610 25212 25546
26405 25184 25858
26723 25084 25575
26822 24905 25440
26295 25413 25558
26675 25029 25658
26607 25276 25578
26700 25158 25478
26509 25289 25668
26393 25384 25708
26461 25352 25709
26327 25355 25748
26440 25410 25457
26496 25247 25800
26477 25378 25662
26634 25283 25425
26564 25250 25702
26565 25347 25594
26414 25403 25633
26465 25406 25357
26516 25369 25462
26523 25366 25471
26467 25394 25564
26514 25373 25417
