124666 1440.16
25300 23855 24482
23886 24324 24712
24079 24427 24580
25428 24331 24025
25266 24022 24731
24825 23355 24969
24428 24529 24535
24642 24645 24273
24147 24892 24176
25558 23601 24234
24424 24161 25153
25121 24636 23846
23733 24314 24751
24457 24396 24503
25197 24311 24961
24582 24675 24436
24977 24897 23369
24600 24345 24676
25325 23743 24030
24431 23946 25167
25101 24400 24285
24558 24804 24151
24574 25057 23627
25166 24581 23752
25075 24418 24170
24755 24331 24477
24737 24577 24207
24739 24550 24365
25400 24381 23371
25514 24148 23633
24031 24610 24461
24373 24923 24147
24929 24469 24203
24460 24687 24288
25056 24760 24199
24929 24447 24471
24492 24835 24169
