8213 1983.95
27849 26991 25098
27525 27015 25548
26593 26114 27317
27394 26034 26813
27716 26288 26350
28031 26781 25304
28629 25260 25940
27127 25902 27168
25075 24139 28575
26348 27329 26146
27671 25098 27084
26336 26274 27351
27119 25970 27060
26319 26809 26916
25687 26233 27585
27575 26620 26072
25254 27505 26112
26933 26124 27138
27643 26902 25628
29115 25204 25289
26292 26107 27697
27149 25805 27358
28794 25446 25483
26579 25726 27664
25625 25785 27942
28098 25582 26437
27009 26824 26441
28630 25797 25710
27703 25298 27033
26029 25850 27797
27196 25177 27470
27470 24947 27396
26701 25554 27686
26569 26274 27232
28313 25857 26087
27533 26476 26339
25797 25570 28041
25639 25692 27977
25889 27160 26603
27887 25348 26798
25854 25156 28232
26413 25965 27577
27990 25267 26760
26122 27389 26138
26597 27565 25470
27771 26215 26238
24725 25033 28457
26301 26172 27455
27772 26836 25525
26914 25487 27575
28267 25149 26538
26388 27303 26182
27128 25323 27497
25399 27859 25405
24845 25173 28319
26830 25617 27645
26996 25427 27522
27188 25791 27175
25665 26214 27601
25533 25628 28147
25968 26799 27069
27324 27069 25926
27922 26052 26425
27099 27062 25972
28700 26016 25271
27860 25868 26808
26683 25676 27735
27943 26053 26327
26547 26875 26683
26940 27579 24947
26034 26756 27077
28530 24986 26142
28316 25297 26431
27111 25249 27549
27595 27158 25184
28501 25064 26088
27667 25129 27183
28954 25791 25152
26280 25616 27857
27771 25921 26597
27168 25060 27562
27611 26993 25717
25737 27914 25154
25691 27684 25687
27816 26617 25999
27224 25508 27387
27215 26998 26030
27021 26189 27069
27772 26883 25360
26114 27374 26139
28928 25136 25706
26425 26980 26558
28525 26347 25278
25798 25469 28090
27488 25397 27164
28511 25704 25916
28350 25763 26248
26792 27261 25825
28889 25438 25246
25934 24948 28265
27633 25820 26997
28714 25583 25783
28553 25556 26031
26226 26277 27343
27849 26905 25243
26195 27061 26664
26487 27664 25735
27250 25387 27384
26485 26551 27166
26207 27832 24364
26792 27501 25610
28327 25092 26433
27459 26738 26181
26645 25463 27789
27484 26538 26439
27062 26070 27030
27430 25998 26848
25506 25699 28129
28480 25824 26050
27371 27080 25641
26345 25946 27720
26555 25814 27768
27378 26072 26768
27016 26107 27125
28277 25768 26281
27300 25540 27366
25658 25486 28057
25946 27334 26470
27245 27018 26001
27485 25317 27244
26760 25442 27765
27531 25335 27200
27362 27435 25118
25453 25002 28393
28098 26171 26093
28522 24257 26248
26019 27765 25537
27937 26421 25810
28587 25844 25723
27540 25946 26696
27621 25273 27111
27772 25305 26968
26381 26600 27022
27621 24494 27271
29200 25606 24729
26631 27404 26110
28516 26394 25416
29208 25477 25192
27710 26173 26637
26543 27439 26044
28042 24426 27140
28140 26685 25682
25958 26898 26822
27220 23800 27667
27278 26753 26271
27278 25260 27374
27033 27469 25461
28966 25266 25314
27288 26238 26769
28821 25238 25980
25062 24792 28501
27173 26864 26350
28213 25118 26783
28114 24945 26828
27648 26322 26494
27011 27041 25980
28705 25335 25891
26174 27359 26148
28085 25600 26481
26703 23796 28134
27731 25919 26670
27696 26296 26508
28072 25837 26375
27426 26970 25795
27024 26979 26332
25777 25032 28256
25738 25682 27998
26900 27539 25560
28184 26081 26141
25979 26649 27111
26966 25454 27604
27786 24890 27224
28632 26034 25348
28674 25948 25448
28430 26335 25768
26120 26175 27698
26502 26778 26892
28277 25052 26490
28553 25942 25846
26406 25916 27600
25311 25760 27996
25002 24116 28635
26879 25742 27585
27627 25153 27095
25957 26935 26891
26258 26162 27498
28442 25047 26417
26080 24123 28471
27404 26797 26040
28230 26538 25497
25102 25168 28363
25401 25338 28234
27712 25124 27053
27255 26989 25986
26603 23934 28094
25749 24971 28307
28055 24356 26871
25003 25782 27964
27660 25344 27073
25997 27369 26293
27796 26963 25122
26989 25987 27458
28903 25961 25124
28129 26768 25316
26982 25164 27772
28201 25974 26185
25862 25818 27887
26918 26109 27202
26489 24483 28183
26112 27173 26572
27183 24791 27749
27051 26017 27170
25698 27410 26278
25462 25453 28231
27362 26413 26471
28521 25962 25710
27926 26454 26146
26526 25116 27956
26843 23690 28064
26730 26680 26754
25846 27983 24658
26476 26693 26991
27717 26975 25580
27897 26541 25863
27912 26269 26182
27328 26379 26472
27025 26049 27068
27473 25008 27343
26576 25582 27836
26949 25569 27505
27503 25674 27023
28560 25230 26058
27266 27407 25473
25782 27891 25197
28581 25301 25898
26911 27106 26124
27916 26156 26587
26578 27755 24968
28186 25411 26638
25577 25607 28103
