139381 1620.18
25300 23855 24482
23886 24324 24712
25428 24331 24025
25266 24022 24731
24825 23355 24969
24147 24892 24176
25558 23601 24234
24424 24161 25153
25121 24636 23846
23733 24314 24751
25197 24311 24961
24582 24675 24436
24977 24897 23369
25325 23743 24030
24431 23946 25167
25101 24400 24285
24558 24804 24151
24574 25057 23627
25166 24581 23752
24739 24550 24365
25400 24381 23371
25514 24148 23633
24373 24923 24147
25056 24760 24199
24492 24835 24169
25304 23713 24055
24110 24956 23664
25454 24225 23665
24681 24674 24555
24914 24636 24260
24556 24808 24267
24877 24528 24526
23684 24459 24729
25113 24608 24262
24984 24482 24685
25019 24312 24554
25122 24339 24341
24747 24713 24338
25102 24353 24264
