52247 3542.04
18062 16515 17449
17924 17312 16453
17830 16389 17924
16798 18319 16968
16792 16769 18500
16376 17959 18071
17889 17304 16529
17985 17095 16737
18021 16633 17408
17996 17078 16684
17807 16405 17953
16975 18168 17170
17800 16440 17955
17898 17302 16482
16832 16897 18459
17913 17300 16573
16481 17496 18349
17936 17276 16593
16655 18213 17197
16408 17363 18408
17944 16968 17333
17248 17440 18122
17916 17225 16661
17755 16674 18024
17757 16647 17994
17082 18037 17360
16667 17789 18116
16560 18136 17802
16579 18261 17564
17815 17526 17106
16413 18217 17600
17042 18186 17052
16691 18021 17916
18015 16588 17488
16383 17623 18260
17949 16863 17371
16948 16780 18426
17101 18235 16901
16868 18292 16911
17075 18000 17502
17842 16452 17885
17731 17612 17132
17906 17315 16476
16735 18084 17695
16433 17355 18416
17540 17727 17218
17920 17238 16648
17969 16800 17634
16643 17429 18326
16424 17599 18307
17881 17333 16458
17991 17175 16610
16827 18227 17188
17898 17094 17244
18000 17206 16576
17284 18052 16939
17925 17250 16630
17954 16547 17679
16526 18201 17728
17003 16914 18389
17295 17573 17935
17014 18008 17607
17659 17468 17516
16548 18209 17648
16661 18174 17675
17411 16813 18343
17024 18268 16953
17987 17028 16753
17160 17865 17676
16954 17155 18385
17795 16488 17957
16964 17410 18285
16805 17644 18159
17782 17212 17402
16457 17388 18386
17397 18026 16870
16939 18111 17429
17595 16464 18220
17514 17974 16774
16940 18261 17070
16992 17815 17870
16629 17968 17942
17938 17204 16644
16748 17591 18231
17232 16602 18446
17263 17685 17891
16441 17435 18407
17640 17417 17585
16836 17701 18064
17907 17219 16681
17130 17221 18269
17140 17916 17613
16495 17958 18114
17374 18002 16929
16784 17721 18087
16859 17585 18169
17333 16731 18362
16449 17680 18243
17281 17067 18264
16984 16918 18407
17291 18051 16893
17064 17048 18366
17740 16794 18032
16882 17075 18458
16754 17565 18212
17032 17984 17569
16507 17342 18437
17108 17856 17780
17551 17289 17888
17055 17872 17777
17663 16499 18128
16873 17464 18279
16961 18289 16955
17686 17792 16807
17960 16927 17277
17448 18008 16761
17212 18059 17039
17346 16738 18351
17372 17956 17097
16540 17166 18420
17151 17544 18101
17350 17461 17946
17236 17533 18030
16901 18275 16990
17964 16540 17658
17692 16703 18091
16382 18233 17616
17588 16943 18134
16600 17455 18303
17301 18042 16912
17715 17486 17432
17416 17938 16905
17421 16582 18335
17724 17772 16962
17552 17715 17270
17229 17734 17820
17884 16687 17797
17307 16612 18402
17001 17191 18356
17647 17377 17705
17873 17175 17082
16821 17620 18152
17670 16616 18126
17884 17135 17232
17120 18213 17008
16762 17659 18170
17171 17478 18112
17667 16834 18066
17868 16521 17864
17681 17352 17685
17534 17613 17653
16466 18101 17918
17863 17526 17021
17217 17427 18164
16933 18049 17578
16780 17950 17965
17385 17976 17005
17368 16696 18344
16515 17897 18161
17773 17018 17733
17891 17102 17322
17803 16963 17785
17266 18120 16919
17336 17004 18257
17577 17505 17465
16814 18279 16995
17753 16908 17904
17508 17172 18034
17145 18127 17141
17545 16711 18213
16995 17245 18291
16925 17013 18418
16920 17424 18248
17828 17672 16838
17556 17708 17274
17769 17640 16978
17323 18077 16796
17678 17105 17848
17389 16625 18378
17786 17344 17328
16700 18065 17862
17854 16825 17749
17095 17898 17670
17781 17691 16750
17727 16599 18043
17449 17129 18131
17274 18017 17088
17019 17768 17899
17456 16719 18326
16978 18099 17386
18003 16481 17516
17779 16470 18009
17310 17229 18238
17819 16561 17932
