68016 3361.5
17958 17138 17118
16896 18410 16565
16929 16951 18276
16350 18168 17573
16506 17846 17955
17704 17361 17535
17191 17266 17996
17645 17814 16759
16389 18263 17196
16580 17997 17793
17486 17137 18035
17767 17176 17544
17184 16856 18140
17551 17429 17674
17468 17859 17129
17349 18157 16570
16491 18024 17748
17609 17963 16614
16494 17690 18069
17448 17777 17221
16699 18085 17536
16937 17975 17654
17592 17101 17952
17880 17095 17317
16494 17690 18069
17675 16955 17818
17434 18105 16593
16283 18249 17536
17431 17177 18042
17742 16885 17725
16442 17868 17948
17538 18038 16596
16354 18243 17548
17094 17709 17839
17166 17749 17805
17809 17514 17025
16560 17534 18182
17417 17624 17714
17390 17739 17554
17012 18204 16917
16409 17959 17900
17630 17653 17181
17433 17038 18064
17684 17597 17204
17294 18200 16452
16439 18117 17634
17562 17039 17978
17770 17725 16604
16522 17591 18131
17664 16944 17900
17305 18080 16839
17280 17972 17469
16799 17979 17715
17707 17814 16713
16355 17931 17954
17461 18100 16459
16273 18081 17723
16580 17997 17793
17525 17037 17981
17815 17192 17519
17341 17062 18074
17660 17276 17639
17571 17974 16572
17009 18379 16631
16355 17931 17954
17592 17513 17558
17192 16982 18128
17556 17589 17418
16742 18188 17421
17229 17808 17711
17417 17624 17714
17898 17466 16852
17090 16901 18224
17560 17151 17875
17289 17930 17505
17061 18109 17218
16948 17880 17838
17747 17603 17064
17486 17137 18035
17707 17814 16713
17009 18379 16631
16580 17997 17793
17470 17100 18050
17729 17183 17587
17090 16901 18224
17507 17478 17687
17448 17777 17221
17294 18200 16452
16440 17984 17835
17684 17848 16697
16436 17811 17994
17425 17990 17011
17096 18008 17562
16684 18058 17561
17598 17013 17937
17823 17683 16678
16510 17741 18046
17664 16944 17900
17349 18157 16570
16354 18243 17548
16721 17715 17974
17742 16885 17725
17079 17544 17970
17639 17937 16694
16388 18243 17517
17278 17699 17796
17323 17732 17765
17836 17604 16755
16538 17638 18116
17345 17865 17565
17507 17478 17687
17083 18283 16646
16355 17931 17954
17592 17586 17301
17341 17062 18074
17613 17598 17269
17123 18223 16672
16285 18085 17641
17555 16980 17983
17770 17725 16604
17090 16901 18224
17639 17102 17869
17414 17987 17046
17269 18086 16878
17075 17839 17745
17770 17725 16604
16409 17959 17900
17488 18091 16505
16354 18243 17548
17015 17784 17853
17111 17661 17822
17848 17355 17371
16733 17566 18074
17705 17001 17810
17461 18100 16459
16389 18263 17196
16382 17804 18000
17707 17089 17736
16809 17490 18046
17535 17813 17165
16992 18093 17334
17178 17939 17586
17555 17152 17929
17897 17174 17172
17009 16967 18258
17555 17152 17929
17238 17951 17503
17045 18085 17415
16825 17852 17874
17710 17541 17263
17431 17177 18042
17684 17848 16697
17043 18333 16733
16580 17997 17793
17504 17096 17997
17815 17192 17519
17263 17039 18093
17621 17345 17605
17561 17958 16684
17377 18129 16591
16273 18081 17723
17570 17987 16653
16495 17742 18038
17344 17925 17444
16567 18031 17678
16273 18081 17723
17555 16980 17983
17848 17355 17371
16522 17591 18131
17664 16944 17900
17434 18105 16593
16283 18249 17536
17090 17512 17984
17742 16885 17725
16683 17821 17946
17570 17987 16653
16354 18243 17548
17166 17749 17805
17323 17732 17765
17836 17604 16755
16663 17360 18175
17417 17624 17714
17463 17743 17376
17294 18200 16452
16409 17959 17900
17687 17704 17010
17470 17100 18050
17687 17704 17010
17294 18200 16452
16300 18170 17583
17491 17154 17958
17707 17814 16713
16560 17534 18182
17598 17013 17937
17175 18030 17502
17175 18030 17502
16527 17976 17832
17707 17814 16713
16375 17854 17986
17538 18038 16596
16323 18145 17605
16746 17923 17786
17392 17456 17886
17815 17192 17519
17263 17039 18093
17705 17001 17810
17538 18038 16596
17043 18333 16733
16355 17931 17954
17607 17517 17464
17299 17083 18075
17613 17598 17269
17012 18204 16917
17308 17809 17640
17495 17485 17726
17898 17466 16852
16548 17524 18209
17389 17594 17767
17345 17865 17565
16801 18205 17090
17084 17621 17918
17767 17176 17544
17205 17555 17911
17639 17937 16694
16233 18319 17128
16364 17977 17879
17431 17177 18042
17748 16874 17596
17184 16856 18140
17639 17148 17779
17439 17949 17036
17377 18129 16591
16491 18024 17748
17642 17931 16638
16510 17741 18046
17510 17914 17067
17124 18070 17486
17096 18008 17562
17606 16977 17910
17873 17533 16755
16443 17761 18008
17705 17001 17810
17349 18157 16570
16354 18243 17548
17047 17280 18031
17715 17024 17753
16436 17868 17962
17538 18038 16596
16555 18158 17502
17066 17893 17698
17438 17351 17873
17847 17063 17442
